LOKASYON_Y;LOKASYON_X;ADI;TELEFON;ADRES;BOLGE_ID;BOLGE;ECZANE_ID;ILCE_ID
27.089400;38.463200;ALTINIRMAK ECZANESİ;02323620376;2031 SOKAK NO:7/A BOSTANLI KARSIYAKA/IZMIR;78;KARŞIYAKA 3;1157;1448
27.097600;38.458500;AYSAN ECZANESİ;02323365194;BOSTANLI MAH. CEMAL BÜLBÜL SOK. NO:14/A;78;KARŞIYAKA 3;1158;1448
27.096423552321;38.4579532324293;TANRIVERDİ;3306903;CEMAL GÜRSEL CAD. NO:97/A;78;KARŞIYAKA 3;1159;-1
27.104800;38.452700;GÖKÇE ECZANESİ;02323646426;GİRNE BULVARI NO. 5/C KARŞIYAKA;78;KARŞIYAKA 3;1160;1448
27.100400;38.459400;ALTUNAY ECZANESİ;02323369280;SEHITLER BUL. NO:41/ABOSTANLI;78;KARŞIYAKA 3;1161;1448
27.0930709467575;38.4639061105021;HANIMELİ;3306618;BOSTANLI MAH. CAHER DUDAYEV BULVARI NO:173/A;78;KARŞIYAKA 3;1162;-1
27.098500;38.459000;AKSEN ECZANESİ;02323360119;1735 SOK.NO:192/A  BOSTANLI;78;KARŞIYAKA 3;1163;1448
27.088975;38.468247;AY ECZANESİ;02323371033;YALI MAH. 6439 SOK. NO:59;78;KARŞIYAKA 3;1164;1448
27.107100;38.457800;DERMAN ECZANESİ;02323236980;GİRNE CD. NO:77/A;78;KARŞIYAKA 3;1165;1448
27.090000;38.472200;SIMAY ECZANESİ;02323309268;YALI MAH. 6482 SOKAK NO:10;78;KARŞIYAKA 3;1166;1448
27.087400;38.469200;YENİ AKHİSAR ECZANESİ;02323362837;6440/4 SOK.NO:2/B ATAKENT;78;KARŞIYAKA 3;1167;1448
27.092500;38.462200;BOSTANLI SEVINÇ ECZANESİ;02323621318;6351 BESTEKAR SADI HOSSES SOKAK NO:33 BOSTANLI;78;KARŞIYAKA 3;1168;1448
27.097858;38.456387;BOSTANLI AYFER ECZANESİ;02323368494;BOSTANLI MH. İSMAİL SİVRİ SK. NO:12/A;78;KARŞIYAKA 3;1169;1448
27.088400;38.461700;ERASLAN ECZANESİ;02323620068;CENGIZ TOPEL CD.NO.48/C BOSTANLI;78;KARŞIYAKA 3;1170;1448
27.099441;38.458495;HANDE ECZANESİ;02323622646;SEHITLER BULVARI NO:27/B BOSTANLI;78;KARŞIYAKA 3;1171;1448
27.098052;38.459270;ERDEM ECZANESİ;02323369020;BOSTANLI MAH. 1735 SOK. NO:198/A;78;KARŞIYAKA 3;1172;1448
27.089600;38.472200;PLEVNE ECZANESİ;02323363800;6479 SOK. NO:32 SEMIKLER;78;KARŞIYAKA 3;1173;1448
27.088400;38.467900;MAVISEHIR SAGLIK ECZANESİ;02323308992;YALI MH. 6439 SK. NO:62/B;78;KARŞIYAKA 3;1174;1448
27.093076;38.463868;BOSTANLI PINAR ECZANESİ;02323367584;BOSTANLI MH. CAHER DUDAYEV BLV. NO:173/A;78;KARŞIYAKA 3;1175;1448
27.097700;38.459300;DAMLA ECZANESİ;02323372730;1735 SOKAK NO:202/A KARSIYAKA/IZMIR;78;KARŞIYAKA 3;1176;1448
27.097800;38.458700;BOSTANLI SAADET ECZANESİ;02323303930;1807 SOK.NO:7/B  BOSTANLI;78;KARŞIYAKA 3;1177;1448
27.086915;38.469548;ÖZGÖREN ECZANESİ;02323308363;YALI MH. 6440/3 SK. N O:4/D;78;KARŞIYAKA 3;1178;1448
27.089200;38.470000;BENGI ECZANESİ;02323621815;6470/2 SOK. NO.1/2SEMIKLER;78;KARŞIYAKA 3;1179;1448
27.106599;38.455928;LİMON  ECZANESİ;02323693726;KARŞIYAKA İLÇESİ GİRNE CADDESİ BOSTANLI MAH. NO:51/3B;78;KARŞIYAKA 3;1180;1448
27.106600;38.455700;GIRNE NEHIR ECZANESİ;02323691109;GIRNE CAD.NO:51/1B ;78;KARŞIYAKA 3;1181;1448
27.0984650077378;38.4591346917831;BOSTANLI ŞÜKRAN;3621088;BOSTANLI MAH. 1735 SK NO:194/B;78;KARŞIYAKA 3;1182;-1
27.090100;38.463900;SITE ECZANESİ;02323362734;ATAKENT MAH.BESTEKAR SADİ HOŞSES SK. NO:40/A;78;KARŞIYAKA 3;1183;1448
27.147700;38.377100;DİKMEN ECZANESİ;02323303776;YALI MH. 6471/5 SK. NO:3/A KARŞIYAKA;78;KARŞIYAKA 3;1184;1780
27.0992306178909;38.4571318793813;BOSTANLI ELİF;3309242;1794 SK NO:6/C;78;KARŞIYAKA 3;1185;-1
27.105567;38.453700;AYŞEN SÜYECE ECZANESİ;02323236561;BOSTANLI MAH. GİRNE BULVARI NO:29/B;78;KARŞIYAKA 3;1186;1448
27.092700;38.471400;PALMIYE ECZANESİ;02323366586;YALI MAH.6436 SOKAK NO:2/D  KARSIYAKA/IZMIR;78;KARŞIYAKA 3;1187;1448
27.0900093484575;38.4723637682354;PAPATYA;3300060;YALI MAH. 6474 SK NO:18 ŞEMİKLER SO SOKAĞI;78;KARŞIYAKA 3;1188;-1
27.090182;38.466883;ÇAĞLAR ECZANESİ;02323371452;YALI MH. 6418 SK. NO:131/B;78;KARŞIYAKA 3;1189;1448
27.089600;38.471500;NAZIN ECZANESİ;02323247873;YALI MH. 6479 SK. NO:17/C ;78;KARŞIYAKA 3;1190;1448
27.098440;38.459141;UMUTLU ECZANESİ;02324647508;BOSTANLI MH. 1735 SK. NO:192/B;78;KARŞIYAKA 3;1191;1819
27.099033;38.457694;BARLAS ECZANESİ;02323622425;BOSTANLI MAH. 1799 SOK. NO:14/A;78;KARŞIYAKA 3;1192;1448
27.0964270958465;38.4608690708829;DURU;3373631;BOSTANLI MAH. BESTEKAR YUSUF NALKESEN SK  NO:38/A;78;KARŞIYAKA 3;1193;-1
27.1043932817333;38.4746111950054;ŞİFA;3653743;ANADOLU CAD NO:408 KARŞIYAKA DEVLET HAST YANI;79;KARŞIYAKA 4;1194;-1
27.1012287018572;38.4755150971879;SEZEN;3303754;ERDOĞAN AKKAYA SK NO:6/A ŞEMİKLER YOLU GİRİŞİ SERİNKUYU;79;KARŞIYAKA 4;1195;-1
27.105800;38.464600;YESILDAG ECZANESİ;02323812857;GONCALAR MH. ALİ ALP BÖKE CD. NO:84/A;79;KARŞIYAKA 4;1196;1448
27.104900;38.459700;AKGÜL ECZANESİ;02323689661;1671 SOKAK NO:160/1 KARSIYAKA;79;KARŞIYAKA 4;1197;1448
27.098700;38.470200;YAZICIOĞLU ECZANESİ;02323360088;6178 SK. NO:2/B ;79;KARŞIYAKA 4;1198;1448
27.111051;38.477497;AKİL ECZANESİ;02323822051;ÖRNEKKÖY MH. 7401 SK. NO:17/B;79;KARŞIYAKA 4;1199;1448
27.107200;38.458600;ÖMÜR ECZANESİ;02323233732;GIRNE CAD. NO:81/B KARSIYAKA;79;KARŞIYAKA 4;1200;1448
27.098680;38.470760;YENİ DEMİRKÖPRÜ ECZANESİ;02323306729;ŞEMİKLER MAH. 6182 SOK. NO:69/A;79;KARŞIYAKA 4;1201;1448
27.105400;38.461200;KARACA ECZANESİ;02323642523;1775 SOKAK NO:171/B NERGIS;79;KARŞIYAKA 4;1202;1448
27.108121;38.468080;PAKER ECZANESİ;02323820393;1777 SOK.ALI ALP BÖKE CAD.NO:169;79;KARŞIYAKA 4;1204;1448
27.106300;38.465900;BARISIN ECZANESİ;02323720200;ALİ ALP BÖKE CD. NO:111/A;79;KARŞIYAKA 4;1205;1448
27.104600;38.475700;ÖZGENÇ ECZANESİ;02323660663;1595 SOK.NO:206/F;79;KARŞIYAKA 4;1206;1448
27.105500;38.462100;SEBNEM ECZANESİ;02323690668;NERGIS MAH. 1775 SOKAK NO:187/C KARSIYAKA;79;KARŞIYAKA 4;1207;1448
27.100713;38.475231;KALE ECZANESİ;02323620606;FİKRİ ALTAY MH. ERDOĞAN AKKAYA SK. NO:7/A;79;KARŞIYAKA 4;1208;1448
27.106100;38.469900;KARŞIYAKA PINAR ECZANESİ;02323654645;6120 SOK. NO:8/D;79;KARŞIYAKA 4;1209;1448
27.0978594889632;38.4827880509251;PERK;3617799;CUMHURİYET MAH. 6719 SK NO:1 MİGROS YANI;79;KARŞIYAKA 4;1210;-1
27.103900;38.461800;DENIZER ECZANESİ;02323686650;ALI ALP BÖKE CAD. 19/A NERGIZ;79;KARŞIYAKA 4;1211;1448
27.106721;38.460890;ÇAYIREZMEZ (VERESELİ) ECZANESİ;02323233435;NERGİZ MAH. BERRİN TAŞAN SOK. NO:79/A ;79;KARŞIYAKA 4;1213;1448
27.099675;38.471496;KARŞIYAKA ELÇİN ECZANESİ;02323301030;ORDU BULV. NO:72/B;79;KARŞIYAKA 4;1214;1448
27.105600;38.470000;YENI ECZANESİ;02323824001;DEDEBASI MAH.6120 SOKAK NO:8/E KARSIYAKA/IZMIR;79;KARŞIYAKA 4;1215;1448
27.092350;38.472541;BAŞARI ECZANESİ;02323626663;ŞEMİKLER MH. 1671 SK. NO:416/A;79;KARŞIYAKA 4;1216;1448
27.111621;38.477802;CANGÜL ECZANESİ;02323664545;ÖRNEKKÖY MH. 7401 SK. NO:28/A;79;KARŞIYAKA 4;1217;1448
27.1079865293582;38.4940692768493;ANADOLU;3611284;ZÜBEYDE HANIM MAH 7448/4 SK NO:35/A ELİT SİTESİ İŞ MERKEZİ;79;KARŞIYAKA 4;1218;-1
27.1646682909392;38.4630064268042;GÜZELBAHÇE;3301006 - 3626469;ŞEMİKLER MAH ANADOLU CAD NO:591/B METROPOL TIP MERKEZİ YANI;79;KARŞIYAKA 4;1219;-1
27.1083212162654;38.4936179871052;GÖKSU;3614461;ZÜBEYDE HANIM MAH 7448/11 SK NO:7/A ELİT SİTESİ 100. YIL PARKI KARŞISI;79;KARŞIYAKA 4;1220;-1
27.111134;38.473900;MERCAN ECZANESİ;02323663819;İMBATLI MAH. 6070 SOK. NO:1;79;KARŞIYAKA 4;1221;1448
27.106000;38.462100;NERGİZ ECZANESİ;02323642007;NERGIZ MAH. 1775/2 SOKAK NO:24/A;79;KARŞIYAKA 4;1222;1448
27.111451;38.477885;COŞKUN ECZANESİ;02323657515;ÖRNEKKÖY MH. 7401 SK. NO:27/A;79;KARŞIYAKA 4;1223;1448
27.106690;38.465055;VOLKAN ECZANESİ;02323815340;GONCALAR MH.1777/1 SK. NO:14/B;79;KARŞIYAKA 4;1224;1448
27.109100;38.467700;DILFET ECZANESİ;02323411585;GONCALAR MAH.GÜNSAZAK BLV.NO:61/C;79;KARŞIYAKA 4;1225;1448
27.250200;38.471600;SAHRA ECZANESİ;02323626241;ŞEMİKLER MH. 6295/3 SK. NO:2/A;79;KARŞIYAKA 4;1226;1203
27.113700;38.473100;MEDİGÜL ECZANESİ;02323434294;IMBATLI MAH. 6076/4 SOK. NO.5/F;79;KARŞIYAKA 4;1227;1448
27.104566;38.473982;ÖZÜN ECZANESİ;02323723819;İMBATLI MAH. 6092 SOK. NO:12/A KARŞIYAKA;79;KARŞIYAKA 4;1228;1448
27.093239;38.471583;YENI DORUK ECZANESİ;02323693769;ŞEMİKLER MH. 1671 SK. NO:410/A;79;KARŞIYAKA 4;1229;1448
27.105142829309;38.4741343057961;TOMBULOĞLU;3654111;ANADOLU CAD NO:380/1A;79;KARŞIYAKA 4;1230;-1
27.095849;38.475316;İREM ERDEM ECZANESİ;02323623510;ŞEMİKLER MAH. ORDU BULVARI NO:224/C;79;KARŞIYAKA 4;1231;1448
27.099300;38.470100;MERTOĞLU ECZANESİ;02323302713;DEMİRKÖPRÜ MAH. ŞEHİT P.ER TURABİ KARAGÖZ SK. NO:109/A;79;KARŞIYAKA 4;1232;1448
27.417965;38.431329;ÇİMEN ECZANESİ;02328783274;MEHMET AKİF ERSOY MAH. 157 SK. NO:43/A ;66;KEMALPAŞA;1233;1461
27.370200;37.951000;TUĞÇE ECZANESİ;02328926349;İSABEY MH. ATATÜRK CD. NO:103/A SELÇUK;72;SELÇUK;1234;1612
27.093100;38.401000;BORAS ECZANESİ;02324542303;YILDIZ MH. 220/18 SK. NO:19;46;BUCA 2;1235;1819
27.104200;38.400800;EGEGÜL ECZANESİ;02323290061;DERE CD. NO:12/A;17;ÇİĞLİ;1236;2057
27.108400;38.372200;REYYAN  ECZANESİ;02322711071;DEVRİM MH. 3817 SK. NO:10/C ;102;ESKİİZMİR-CENNETÇEŞME;1237;2018
26.8938814627154;39.0827793985201;YAĞMUR FİLİZ;3655511;BAHÇELİEVLER MAH. BAHRİYE ÜÇOK CAD. NO:47/A;77;KARŞIYAKA 2;1238;-1
27.126500;38.368900;ÇİNKILIÇ ECZANESİ;02322642909;GAZİLER CD. NO:353/2E;43;YENİŞEHİR;1240;1819
26.8362704103734;38.741609146769;ARDA;8145018;Fevzi Çakmak Mah. Kurtuluş Cad. No:6/B;63;YENİ FOÇA;1241;-1
27.197035;38.456989;YELİZ ECZANESİ;02323395181;MANSUROĞLU MH. 267/1 SK. NO:8/D;12;BORNOVA 3;1243;2056
27.1945567290867;38.4599368036664;SİMYA;3471414;Manavkuyu Mah. Mustafa Kemal Cad. No:166/D;12;BORNOVA 3;1244;-1
27.106202;38.484230;ECZANE LOTUS ECZANESİ;02323444544;ÖRNEKKÖY MAH. 7532 SOK. NO:64/A;12;BORNOVA 3;1245;1448
27.174100;38.437600;CİHANGİR  ECZANESİ;02324627914;MERSİNLİ MH. 2812 SK. NO:10/A ÇAMDİBİ -İZMİR ;16;ÇAMDİBİ;1246;1203
27.188000;38.434700;BORNOVA CANAN  ECZANESİ;02323511313;REFİK TULGA CD. 5311 SK. NO:16/A;16;ÇAMDİBİ;1247;1203
27.047800;38.498500;ATA SANAYİ ECZANESİ;02323280018;KÜÇÜK ÇİĞLİ MH.8730/33 SK. NO:72;17;ÇİĞLİ;1248;2007
27.051176;38.500020;ASLAN  ECZANESİ;02323290494;YENİ MAHALLE MH. 8764/5 SK. NO:22A;17;ÇİĞLİ;1249;2007
27.0507444465785;38.4997983153251;EGE ÖZLEM;3292660;Yeni Mah. 8764/5 Sk. No:18/B Çiğli Eğitim Araştırma Acil çıkışı;17;ÇİĞLİ;1250;-1
27.0479378372367;38.4982236958007;TUNGAY;3251516;8780/34 Sk. No:67 Atasanayi Çiğli Eğitim Araştırma Poliklinik karşısı;17;ÇİĞLİ;1251;-1
27.149700;38.365700;EFE YILDIZ  ECZANESİ;02322606061;GÖKSU MH. 679 SK.NO:57/A;23;GEDİZ;1252;1780
27.149400;38.369400;BUCA ADA  ECZANESİ;02322768676;YEŞİLBAĞLAR MH. 637/19 SK. NO:71/A;23;GEDİZ;1253;1780
27.137500;38.422700;BEYAZ ECZANESİ;02324847247;GAZİOSMANPAŞA BLV.NO:48/B-Z01;103;ALSANCAK-BASMANE;1261;1819
27.139100;38.427300;DINÇARSLAN ECZANESİ;02324831893;ISMET KAPTAN MAH.SEZER DOĞAN SK. NO:22/B;103;ALSANCAK-BASMANE;1263;1819
27.139400;38.426100;ASRIN ECZANESİ;02324461310;SAIR ESREF BULVARI NO:13/A;103;ALSANCAK-BASMANE;1265;1819
27.139812;38.426884;ALI ÇETİNKAYA ECZANESİ;02324219771;İSMET KAPTAN MH. 1373 SK. NO:4/C;103;ALSANCAK-BASMANE;1266;1819
27.727000;38.098100;AŞIK  ECZANESİ;02325051055;HÜRRİYET MH. SÜLEYMAN ŞAH CD. NO:22/B;74;TİRE;1267;1677
27.3604845516333;38.1592085026547;DİLŞEKER;8561027;Ertuğrul Mh. 3117 Sk. No:2/A Eski Diş Hastanesi yanı;75;TORBALI;1268;-1
27.166830;38.385380;DEMİRSOY  ECZANESİ;02324870166;VALİ RAHMİ BEY MH. ÖZMEN CD. NO:122/A;15;BUCA 1;1269;1780
27.174400;38.437300;EGE ELİF  ECZANESİ;02324269509;ÖZMEN CD. NO:145;15;BUCA 1;1270;1780
27.359916;38.158093;ŞÖLEN ECZANESİ;02328662727;ERTUĞRUL MH. İLKER DOĞAN CD. NO:10/A;75;TORBALI;1271;1682
26.960300;38.789148;EYLÜL YILMAZ  ECZANESİ;02325022084;SİTELER MH. 9 EYLÜL CD. NO:11/3;51;ALİAĞA;1272;2057
27.371438;37.943385;METİN ERKAN ECZANESİ;02328920242;CUMHURİYETR MH. 5017 SK. NO:8/Z-1;72;SELÇUK;1273;1612
27.409275;38.434322;GÜLSÜM  ECZANESİ;02329351262;SEKİZ EYLÜL MAH. 110/1 SOK. NO:40/A;66;KEMALPAŞA;1274;1461
27.140373;38.426442;FESLEĞEN ECZANESİ;02324845020;İSMET KAPTAN MH. 1373 SK. NO:8/A ALSANCAK;103;ALSANCAK-BASMANE;1275;1819
27.106514;38.396187;EGE EMRE ECZANESİ;02322327788;VATAN MAH. FARUK AKAR KARASU CAD. NO:17/A;7;BASIN SİTESİ;1277;2057
27.177595;38.370243;BUCA KARDELEN ECZANESİ;02324530400;BUCA KOOP.MH. 200/17 SK. NO:48/B;46;BUCA 2;1278;1780
27.191102;38.369665;GÜLİN ECZANESİ;02324332373;KURUÇEŞME MH. AHMET PİRİŞTİNA BULVARI NO:56/B;46;BUCA 2;1279;1780
27.050825;38.500366;ZÜHRE  ECZANESİ;02328800312;YENİ MAHALLE MAH. 8764/5 SOK. NO:20/B;17;ÇİĞLİ;1280;2007
27.164566;38.397075;EGE ARAS ECZANESİ;02324878748;BARIŞ MAH. 152/2 SK. NO:9/A;45;EVKA 1;1281;1780
27.1309496716334;38.3213931999167;ECZANE ŞENOĞLU;2512438;Atıf Bey Mah. 8/1 Sk. No:17/A;22;GAZİEMİR;1282;-1
27.092284;38.468713;RIDVAN  ECZANESİ;02323373335;YALI MH. 6418 SK. NO:73/B ;78;KARŞIYAKA 3;1283;1448
27.169118;38.424514;ILGIN ECZANESİ;02322646462;EMİR SULTAN MH. GAZİLER CD.NO:478/B YENİŞEHİR;43;YENİŞEHİR;1285;1819
27.144001;38.435419;KOZMOS ECZANESİ;02324211213;ALSANCAK MAH. TALATPAŞA BULVARI NO:47/B;82;ALSANCAK;1286;1819
27.145400;38.436000;BULVAR ECZANESİ;02324223702;TALATPASA BULV. 61/E ALSANCAK;82;ALSANCAK;1287;1819
27.146400;38.436400;OKAY ECZANESİ;02324226044;TALATPASA BLV.NO.71/C ALSANCAK;82;ALSANCAK;1289;1819
27.144700;38.435500;ERENGİN ECZANESİ;02324224440;KÜLTÜR MH.TALATPAŞA BLV.NO:64/A ALSANCAK;82;ALSANCAK;1290;1819
27.1470120508357;38.439700831414;ŞÜKRAN;4223415;Atatürk Cad. No:414/A Alsancak Garı metro girişi karşısı;82;ALSANCAK;1292;-1
27.146500;38.439900;NILGÜN ECZANESİ;02324644880;1472 SOKAK NO:42/A ALSANCAK KONAK;82;ALSANCAK;1293;1819
27.139536;38.431870;ÇAĞIN ECZANESİ;02324224892;KÜLTÜR MAH. 1382 SOK. NO:15/A;82;ALSANCAK;1294;1819
27.143500;38.434400;YENI ÖZCAN ECZANESİ;02324631386;ALI ÇETINKAYA BULVARI NO:37/A ALSANCAK KONAK;82;ALSANCAK;1295;1819
27.143500;38.434400;LIMAN ECZANESİ;02324636895;KÜLTÜR MH.ALIÇETINKAYA BULVARI NO:39/B ;82;ALSANCAK;1296;1819
27.144200;38.434200;ESER ECZANESİ;02324211411;ALI ÇETINKAYA BULV.51/A;82;ALSANCAK;1297;1819
27.143400;38.434400;ALSANCAK DINÇARSLAN ECZANESİ;02324216611;ALI ÇETINKAYA BULV. NO:35-B;82;ALSANCAK;1298;1819
27.144500;38.434100;ALSANCAK AKAY ECZANESİ;02324214648;KÜLTÜR MH. ALİ ÇETİNKAYA CD. NO:33/C ;82;ALSANCAK;1299;1819
27.144500;38.434600;UYGUN ECZANESİ;02324636820;1437 SOKAK NO:13/A ALSANCAK;82;ALSANCAK;1300;1819
27.140000;38.434400;SAM ECZANESİ;02324210604;KÜLTÜR MAH. CUMHURIYET BUL. NO:180/A;82;ALSANCAK;1301;1819
27.144900;38.435800;BERRIN ECZANESİ;02324634086;1456 SOKAK NO:98/A ALSANCAK KONAK;82;ALSANCAK;1302;1819
27.143700;38.433900;TÜRKSOY ECZANESİ;02324223097;KÜLTÜR MAH. 1392 SOK. NO:5/A ALSANCAK;82;ALSANCAK;1304;1819
27.143700;38.434100;INANÇ SIBEL ECZANESİ;02324222906;1392 SOK.NO:3/B;82;ALSANCAK;1305;1819
27.136075;38.411889;EFES  ECZANESİ;02324640454;ALSANCAK MH. KIBRIS ŞEHİTLERİ CD. NO:159/B;82;ALSANCAK;1306;1819
27.142960;38.436428;ÖZLEM ECZANESİ;02323672597;ALSANCAK MH. KIBRIS ŞEHİTLERİ CD. NO:53/B;82;ALSANCAK;1307;1819
27.1439026420276;38.4410823428846;ALSANCAK GÜNEŞ;8789466;ALSANCAK MAH. KIBRIS ŞEHİTLERİ CAD. NO:179/A;82;ALSANCAK;1308;-1
27.629242;38.579306;PLATİN ECZANESİ;02324633737;KAZIM DİRİK MH. 367/7 SK. NO:14/I;11;BORNOVA 2;1309;1203
27.139995;38.430532;LOZAN ECZANESİ;02324223091;KÜLTÜR MH. VASIF ÇINAR BULVARI NO:17/B;82;ALSANCAK;1310;1819
27.139900;38.430800;ALSANCAK ECZANESİ;02324642981;1379 SOK. NO:33/D ALSANCAK;82;ALSANCAK;1312;1819
27.143800;38.433000;ÇUBUKÇU ECZANESİ;02324634630;SAIR ESREF BULV.NO:57/G ALSANCAK KONAK;82;ALSANCAK;1313;1819
27.148300;38.432600;IZMIROGLU ECZANESİ;02324647363;1399 SOK. NO:15/A;82;ALSANCAK;1315;1819
27.151900;38.430200;YENI KAYHAN ECZANESİ;02324633655;MİMAR SİNAN MH. CAN KULDUK SK NO:13/A-B;103;ALSANCAK-BASMANE;1317;1819
27.149900;38.427700;ATAGÜN ECZANESİ;02324839436;1396 SOKAK NO:3/C KAHRAMANLAR KONAK;103;ALSANCAK-BASMANE;1319;1819
27.152100;38.429900;DÜŞÜM ECZANESİ;02324632600;CAN KULDUK SOKAK NO:15 ALSANCAK KONAK;103;ALSANCAK-BASMANE;1320;1819
27.150300;38.426100;SEL ECZANESİ;02324410049;KAHRAMANLAR MH. 1416 SOK. NO:16/A;103;ALSANCAK-BASMANE;1323;1819
27.150700;38.425800;ZEYNEP ECZANESİ;02324822505;KAHRAMANLAR MH. 1416 SOK. NO:5/A;103;ALSANCAK-BASMANE;1324;1819
27.149100;38.425300;KARADENIZ ECZANESİ;02324820289;KAHRAMANLAR CD. 1397 SOKAK NO:16/A ;103;ALSANCAK-BASMANE;1325;1819
26.361254;38.308018;ÇEŞME ILICA  ECZANESİ;02327230011;ILICA MH. 5065 SK. NO:2/A;19;ÇEŞME;1327;1251
27.182621;38.453534;ÇAKIROĞLU ECZANESİ;02324350283;MANSUROĞLU MH. 286 SK. NO:29/A;12;BORNOVA 3;1328;1203
27.371489;38.150859;DİLAN ECZANESİ;02322506006;ATATÜRK MH. 1551 SK. NO:22/A;75;TORBALI;1329;1682
27.117254;38.403648;ONANÇ ARSLAN  ECZANESİ;02322610262;PİRİ REİS MAH. İNÖNÜ CAD. NO:228A-228B;42;ÜÇYOL;1330;1819
27.2148635024393;38.4658860336522;UMUT BARIŞ;08509334693;ERGENE MAH. 554 SK. NO:22/A;10;BORNOVA 1;1332;-1
27.047756;38.498468;ÇİĞLİ KENT  ECZANESİ;02323252221;KÜÇÜK ÇİĞLİ MH. 8780/33 NO:15;17;ÇİĞLİ;1333;2007
27.0479672187889;38.4981794353731;DEVAKENT;3280077;KÜÇÜK ÇİĞLİ MAH.8780/34 SK. NO:69 ÇİĞLİ EĞİT. VE ARAŞT. HASTANESİ KARŞISI ATA SANAYİ SİTESİ;17;ÇİĞLİ;1334;-1
27.105628;38.474906;TURGAY ECZANESİ;02326042446;YENİMAHALLE MAH 8764/5 SOK NO:24/A ;17;ÇİĞLİ;1335;1448
27.0659012457891;38.4927120698954;ZİRVE;3290402;ŞİRİNTEPE MAH. 8145 SK NO:16/A;17;ÇİĞLİ;1336;-1
27.172372;38.415486;FAHRİ İNAN ECZANESİ;02324690050;ZEYBEK MH. 2388 SK. NO:4/A GÜLTEPE;25;GÜLTEPE;1337;1819
27.116301;38.463399;YALI ECZANESİ;02323664184;BAHARİYE MH. ZÜBEYDE HANIM CD. NO:102/B;77;KARŞIYAKA 2;1338;1448
27.147836;38.394880;ECZANE SÜRMELİ ECZANESİ;02324522283;HÜRRİYET MH. 463/4 SK. NO:5/A;50;ŞİRİNYER;1339;1819
27.091305;38.394730;DEFNE ECZANESİ;02322850230;INÖNÜ CAD.NO.603/A HATAY KARABAGLAR-IZMIR;83;HATAY;1340;2057
27.1053104903776;38.401633433518;ALTINOK;2313528;İnönü Cad. No:310/D Hatay Lambalar Nokta;83;HATAY;1341;-1
27.091600;38.395000;EYLÜL ECZANESİ;02322460769;INÖNÜ CAD. NO:595/F;83;HATAY;1342;2057
27.1059946314997;38.4029001361269;DEĞERLİ;2430037-2435213;156 Sok. No:15;83;HATAY;1343;-1
27.105200;38.401600;HATAY BANU ECZANESİ;02322448545;ÇANKAYA MH. İNÖNÜ CD. 131 SK. NO:86;83;HATAY;1344;1819
27.104100;38.401600;GÜLEÇ ECZANESİ;02322313493;İNÖNÜ CD. 320/B;83;HATAY;1345;1819
27.106600;38.400800;ÖZÜNAL ECZANESİ;02322435581;238 SOK. NO:8/A;83;HATAY;1346;2057
27.1048063353145;38.4022360712688;ÖZBEN;2431091;Çankaya Mah. 150 Sok. No: 11/C;83;HATAY;1347;-1
27.097400;38.400600;OPAL ECZANESİ;02322447051;GÖZTEPE MH. 100/1 SK. NO:15/A;83;HATAY;1348;1819
27.1086509611419;38.4020511483462;NADIDE ECZANESİ;02322323630;MURAT REİS MH. 201 SK. NO:50/A;83;HATAY;1349;1819
27.096857;38.391941;DENİZ ECZANESİ;02322475996;ADNAN SÜVARI MAH. POLAT CD. NO:212/A;7;BASIN SİTESİ;1350;2057
27.107800;38.399800;NEFES ECZANESİ;02322455511;259 SOK. NO:35/A ARAPHASAN MAH.;83;HATAY;1351;2057
27.108793;38.401627;LAMİA RAİF ECZANESİ;02322447105;İNÖNÜ CD. NO:284/A;83;HATAY;1352;2057
27.095200;38.398700;EGE ELİT  ECZANESİ;02322323237;GÖZTEPE MH. İNÖNÜ CD. NO:406/C HATAY;83;HATAY;1353;1819
27.105100;38.401900;YENİ HATAY ECZANESİ;02324898678;ÇANKAYA MAH. 131 SK. 85/C ;83;HATAY;1354;1819
27.099127;38.400947;YENİ ECE ECZANESİ;02322322425;İNÖNÜ CD. NO:429D;83;HATAY;1355;2057
27.105200;38.401500;BERK ÖKTEM ECZANESİ;02322432277;HATAY/NOKTA 131 SK NO:89;83;HATAY;1356;1819
27.065100;38.396300;YENI TUNÇ ECZANESİ;02322778929;Fahrettin Altay Mah. 65/16 Sok.  No:2/1C;83;HATAY;1357;2057
27.088300;38.391900;AYAR ECZANESİ;02322857644;52/18 SOK.NO:7 ESENDERE;83;HATAY;1358;2057
27.085500;38.393300;KÖSE ECZANESİ;02322475895;INÖNÜ CD.NO.522/A GÜZELYALI;83;HATAY;1359;1819
27.069508;38.393894;ÖZBERK ECZANESİ;02322774005;FAHRETTIN ALTAY 65/8 SOK. NO:10;83;HATAY;1360;2057
27.074500;38.394800;TAÇ ECZANESİ;02322859985;İNÖNÜ CADDESİ GÜRSEL AKSEL BULVARI NO:22/1A ÜÇKUYULAR;83;HATAY;1361;2057
27.084900;38.393100;BALIN ECZANESİ;02322483435;INÖNÜ CAD. NO:697/1-A POLIGON;83;HATAY;1362;2057
27.051800;38.050300;ORTAKÖY ECZANESİ;02322855862;ORTA MH. MUSTAFA KEMAL PAŞA CD. NO:450/B;90;GÜMÜLDÜR-ÖZDERE;1363;1826
